Date,Open,High,Low,Close,Adj Close,Volume
11/10/2010,3738.055908,3759.477051,3731.191895,3756.967041,3756.855469,7133078400
11/11/2010,3757.346924,3777.917969,3721.893066,3744.61792,3744.506836,7827450400
11/12/2010,3744.522949,3744.534912,3633.417969,3665.845947,3665.737061,5873794400
11/15/2010,3665.085938,3674.568115,3633.148926,3656.461914,3656.353271,5709874400
11/16/2010,3656.937012,3682.795898,3637.904053,3674.0271,3673.917969,6785582400
11/18/2010,3673.551025,3682.365967,3641.166016,3677.904053,3677.794922,1378319800
11/19/2010,3678.474121,3725.048096,3678.474121,3725.048096,3724.9375,0
11/22/2010,3725.333008,3742.944092,3707.89502,3741.229004,3741.11792,5456269600
11/23/2010,3741.039063,3741.039063,3658.576904,3678.194092,3678.084961,6738528800
11/24/2010,3677.624023,3684.154053,3619.881104,3658.7771,3658.668457,5433060400
11/25/2010,3659.156982,3710.943115,3659.156982,3702.012939,3701.903076,8582908000
11/26/2010,3701.918945,3710.459961,3632.094971,3642.5,3642.391846,0
11/29/2010,3642.876953,3642.876953,3573.220947,3630.635986,3630.52832,5040149600
11/30/2010,3631.540039,3633.98999,3529.854004,3531.210938,3531.106201,7971277600
12/1/2010,3530.926025,3619.093994,3530.926025,3619.093994,3618.986572,6650826400
12/2/2010,3619.8479,3706.397949,3619.8479,3694.580078,3694.470215,6517826000
12/3/2010,3694.674072,3728.093018,3679.834961,3696.26001,3696.150146,0
12/6/2010,3696.729004,3728.967041,3696.729004,3722.346924,3722.236572,3978473600
12/8/2010,3722.908936,3771.787109,3722.908936,3769.99292,3769.880859,4307844800
12/9/2010,3771.487061,3788.564941,3764.288086,3786.096924,3785.984375,4779156400
12/10/2010,3784.656982,3784.656982,3728.983887,3747.714111,3747.603027,0
12/13/2010,3747.806885,3751.933105,3681.323975,3692.231934,3692.122314,3796614400
12/14/2010,3692.418945,3712.334961,3676.727051,3689.666016,3689.556641,3575431200
12/15/2010,3691.114014,3691.114014,3613.673096,3658.313965,3658.205322,4148304000
12/16/2010,3657.474121,3657.474121,3554.8479,3571.738037,3571.63208,4014741600
12/17/2010,3571.458008,3601.849121,3536.662109,3581.564941,3581.458496,0
12/20/2010,3589.149902,3591.290039,3537.667969,3568.810059,3568.704102,3577988800
12/21/2010,3569.462891,3642.095947,3569.462891,3637.446045,3637.337891,2553375000
12/22/2010,3637.686035,3649.980957,3610.565918,3620.684082,3620.576416,2244739000
12/23/2010,3621.63208,3626.118896,3587.99292,3611.531006,3611.423828,1978708400
12/27/2010,3611.998047,3626.24707,3601.477051,3625.266113,3625.158447,1867137000
12/28/2010,3625.731934,3672.177979,3623.831055,3659.99292,3659.884277,2007659600
12/29/2010,3660.085938,3704.004883,3660.085938,3699.217041,3699.107178,1890248400
12/30/2010,3698.937988,3718.98291,3689.032959,3703.511963,3703.4021,2050353600
1/3/2011,3704.440918,3738.589111,3704.440918,3727.51709,3727.406494,3520581600
1/4/2011,3727.795898,3763.383057,3724.471924,3760.061035,3759.949463,5313560000
1/5/2011,3759.968994,3786.054932,3728.910889,3783.708984,3783.59668,3361071600
1/6/2011,3782.99292,3789.4729,3720.572998,3736.25708,3736.14624,2883186000
1/7/2011,3734.37207,3734.37207,3607.325928,3631.452881,3631.345215,0
1/10/2011,3631.26709,3631.26709,3449.580078,3478.549072,3478.445801,4548080400
1/11/2011,3478.079102,3550.361084,3434.27002,3455.126953,3455.024414,3844107200
1/12/2011,3455.408936,3555.385986,3455.408936,3554.766113,3554.660645,5035815200
1/13/2011,3555.330078,3630.684082,3549.008057,3564.937012,3564.831055,4328449600
1/14/2011,3564.6521,3569.644043,3518.563965,3569.144043,3569.038086,0
1/17/2011,3568.768066,3569.971924,3506.874023,3535.730957,3535.625977,2020687600
1/18/2011,3536.200928,3548.693115,3507.968994,3548.648926,3548.543457,2762792400
1/19/2011,3548.836914,3558.666992,3513.040039,3517.274902,3517.170654,2502242000
1/20/2011,3534.001953,3534.001953,3441.629883,3454.11792,3454.015381,3013500000
1/21/2011,3453.271973,3453.271973,3309.615967,3379.542969,3379.442627,0
1/24/2011,3380.49707,3396.845947,3321.677002,3346.061035,3345.96167,2264187600
1/25/2011,3347.016113,3445.979004,3347.016113,3433.906006,3433.803955,2770704400
1/26/2011,3434.146973,3501.717041,3414.687012,3501.717041,3501.613281,3134714000
1/27/2011,3500.75,3549.483887,3495.949951,3514.624023,3514.519775,3203578400
1/28/2011,3514.154053,3514.154053,3462.366943,3487.610107,3487.506592,0
1/31/2011,3487.139893,3487.139893,3383.157959,3409.166992,3409.065918,2629537000
2/1/2011,3411.075928,3452.02002,3411.075928,3442.500977,3442.398926,2664810400
2/2/2011,3443.158936,3490.253906,3443.158936,3480.825928,3480.722656,2266107000
2/4/2011,3480.919922,3500.544922,3462.941895,3496.168945,3496.065186,0
2/7/2011,3497.10791,3521.633057,3476.352051,3487.707031,3487.603516,1742817000
2/8/2011,3487.990967,3500.458984,3450.049072,3459.933105,3459.830322,2259321000
2/9/2011,3458.249023,3458.249023,3384.879883,3417.470947,3417.369385,2411141000
2/10/2011,3417.190918,3417.190918,3336.829102,3373.644043,3373.543701,2221810000
2/11/2011,3372.698975,3393.519043,3338.531006,3391.766113,3391.665283,30766800
2/14/2011,3392.603027,3430.040039,3392.603027,3416.76709,3416.665527,1991851000
2/16/2011,3416.581055,3417.354004,3387.25293,3416.784912,3416.68335,1792396400
2/17/2011,3416.970947,3440.727051,3414.657959,3434.379883,3434.277832,2320247600
2/18/2011,3435.311035,3507.952881,3435.311035,3501.49707,3501.393311,0
2/21/2011,3500.951904,3520.641113,3488.614014,3497.643066,3497.539307,2574325600
2/22/2011,3497.364014,3497.364014,3437.293945,3451.100098,3450.997559,2149569000
2/23/2011,3451.471924,3486.895996,3435.187988,3474.123047,3474.02002,2542854000
2/24/2011,3473.842041,3473.842041,3422.583984,3439.13208,3439.030029,3951307600
2/25/2011,3439.689941,3454.875,3429.021973,3443.530029,3443.427979,0
2/28/2011,3443.623047,3471.433105,3436.099121,3470.3479,3470.244873,2369522000
3/1/2011,3470.626953,3513.468994,3470.626953,3512.616943,3512.512695,2964970400
3/2/2011,3512.1521,3512.1521,3469.574951,3486.197021,3486.093506,2762807000
3/3/2011,3484.521973,3512.894043,3483.802979,3494.539063,3494.435303,2899060000
3/4/2011,3495.096924,3543.548096,3495.096924,3542.903076,3542.797852,0
3/7/2011,3541.958008,3563.052979,3526.029053,3561.717041,3561.611328,2028068000
3/8/2011,3561.436035,3580.313965,3551.719971,3580.313965,3580.20752,2854167600
3/9/2011,3579.849121,3609.210938,3577.36792,3598.675049,3598.568115,3003863000
3/10/2011,3598.489014,3598.489014,3564.772949,3587.647949,3587.541504,2632977000
3/11/2011,3587.275879,3587.275879,3513.094971,3542.228027,3542.122803,3121254000
3/14/2011,3542.13501,3583.50293,3524.788086,3569.839111,3569.733154,3325827000
3/15/2011,3569.281982,3569.281982,3476.693115,3524.48291,3524.378174,3596557600
3/16/2011,3524.667969,3535.230957,3493.610107,3531.477051,3531.372314,2796349000
3/17/2011,3531.291016,3531.291016,3465.60498,3484.209961,3484.106689,2217312000
3/18/2011,3484.768066,3511.672119,3476.64502,3494.070068,3493.966309,0
3/21/2011,3493.14209,3519.866943,3493.14209,3518.845947,3518.741455,1726418000
3/22/2011,3518.938965,3530.394043,3497.551025,3517.720947,3517.616699,1646844000
3/23/2011,3517.10791,3556.342041,3508.594971,3556.230957,3556.125488,1983094400
3/24/2011,3556.512939,3611.923096,3551.417969,3611.641113,3611.533936,3595908400
3/25/2011,3611.826904,3639.687012,3591.541992,3607.113037,3607.005859,0
3/28/2011,3602.815918,3612.205078,3580.98999,3602.858887,3602.751953,1935343600
3/29/2011,3601.916016,3601.916016,3570.4021,3591.514893,3591.408203,0
3/30/2011,3591.620117,3641.849121,3591.5271,3640.978027,3640.869873,3524019600
3/31/2011,3641.164063,3683.470947,3637.430908,3678.674072,3678.564941,3893174400
4/1/2011,3679.045898,3709.376953,3678.287109,3707.487061,3707.377197,0
4/4/2011,3707.394043,3729.302002,3681.808105,3700.047119,3699.937256,2541876400
4/5/2011,3699.768066,3699.936035,3672.7229,3685.936035,3685.82666,2785744000
4/6/2011,3685.843018,3728.166016,3671.180908,3727.798096,3727.6875,3528396800
4/7/2011,3729.708008,3741.832031,3704.433105,3730.583008,3730.472168,3130577000
4/8/2011,3730.676025,3749.271973,3724.016113,3741.811035,3741.699951,0
4/11/2011,3740.86792,3768.019043,3732.278076,3745.837891,3745.726807,2630557000
4/12/2011,3745.6521,3745.6521,3701.10791,3719.23291,3719.122559,2340949600
4/13/2011,3718.954102,3736.092041,3701.342041,3734.413086,3734.302246,3299270400
4/14/2011,3734.5979,3734.5979,3697.433105,3707.979004,3707.869141,2708956000
4/15/2011,3707.886963,3733.48999,3706.675049,3730.511963,3730.401123,0
4/18/2011,3730.034912,3738.931885,3712.184082,3727.072998,3726.962402,2396380000
4/19/2011,3726.886963,3732.788086,3691.292969,3732.649902,3732.539063,2787139600
4/20/2011,3732.928955,3794.761963,3732.928955,3794.761963,3794.649414,5208516000
4/21/2011,3796.433105,3813.177002,3784.937012,3801.081055,3800.968262,3314594400
4/25/2011,3801.358887,3809.804932,3777.426025,3788.540039,3788.42749,2340480400
4/26/2011,3787.596924,3790.475098,3743.768066,3774.871094,3774.759033,3966478000
4/27/2011,3775.149902,3806.959961,3775.149902,3804.930908,3804.817871,4908250400
4/28/2011,3805.023926,3824.068115,3787.855957,3808.928955,3808.815918,3887658400
4/29/2011,3807.986084,3822.638916,3796.709961,3819.61792,3819.504639,0
5/2/2011,3819.803955,3849.300049,3819.803955,3849.300049,3849.185791,3835392400
5/3/2011,3847.389893,3847.389893,3802.694092,3813.86792,3813.754639,4602003600
5/4/2011,3813.681885,3815.346924,3783.479004,3814.927979,3814.814697,6529354000
5/5/2011,3814.462891,3817.470947,3787.943115,3816.271973,3816.158691,7317927200
5/6/2011,3815.993896,3815.993896,3781.345947,3798.553955,3798.441162,0
5/9/2011,3798.739014,3803.533936,3777.509033,3785.449951,3785.337646,4206045600
5/10/2011,3786.403076,3801.5,3782.169922,3800.52002,3800.407227,8579630400
5/11/2011,3800.613037,3838.424072,3800.613037,3838.14209,3838.02832,7179132800
5/12/2011,3837.770996,3837.770996,3795.550049,3808.709961,3808.596924,9749042400
5/13/2011,3809.425049,3832.020996,3809.425049,3832.020996,3831.907227,0
5/16/2011,3831.927979,3831.927979,3784.261963,3799.226074,3799.113281,4799084400
5/18/2011,3800.166992,3845.037109,3800.166992,3840.208984,3840.094971,5467088800
5/19/2011,3840.580078,3867.268066,3840.580078,3859.810059,3859.695557,6226894000
5/20/2011,3859.903076,3872.952881,3855.889893,3872.952881,3872.837891,0
5/23/2011,3872.211914,3872.211914,3763.055908,3778.454102,3778.342041,6936922400
5/24/2011,3778.361084,3786.01001,3765.981934,3785.943115,3785.830811,5656673600
5/25/2011,3785.467041,3786.9021,3760.791992,3780.162109,3780.050049,4502870400
5/26/2011,3780.346924,3818.457031,3780.346924,3814.815918,3814.702637,3643171600
5/27/2011,3814.7229,3835.456055,3790.897949,3832.429932,3832.316162,0
5/30/2011,3831.427002,3836.865967,3813.662109,3826.136963,3826.023193,3011247600
5/31/2011,3826.322021,3841.425049,3819.306885,3836.967041,3836.853271,85287600
6/1/2011,3837.177002,3856.614014,3832.343018,3837.760986,3837.647217,6479015200
6/3/2011,3837.667969,3844.02002,3812.431885,3844.02002,3843.905762,0
6/6/2011,3843.739014,3843.739014,3819.599121,3834.200928,3834.087158,3464240000
6/7/2011,3832.321045,3843.207031,3815.552002,3842.952881,3842.838623,5337179200
6/8/2011,3842.861084,3842.861084,3811.750977,3825.821045,3825.707275,4723446000
6/9/2011,3825.635986,3829.812012,3797.156982,3806.187012,3806.073975,4235842400
6/10/2011,3807.121094,3821.841064,3779.274902,3787.647949,3787.5354,0
6/13/2011,3787.368896,3787.368896,3728.4021,3748.758057,3748.646729,3685892000
6/14/2011,3747.822998,3775.246094,3738.072021,3773.272949,3773.160889,2768950000
6/15/2011,3773.36499,3809.697021,3773.36499,3794.250977,3794.138428,3490011200
6/16/2011,3793.975098,3793.975098,3720.788086,3740.470947,3740.359863,4100694400
6/17/2011,3739.537109,3759.197998,3704.583984,3721.383057,3721.272705,0
6/20/2011,3722.579102,3751.750977,3710.815918,3729.12207,3729.011475,2692322000
6/21/2011,3729.673096,3797.562988,3729.673096,3794.938965,3794.826416,3663278400
6/22/2011,3795.305908,3822.418945,3795.305908,3821.832031,3821.71875,3650752800
6/23/2011,3821.553955,3829.626953,3801.699951,3823.649902,3823.536377,3251406000
6/24/2011,3823.558105,3854.180908,3817.379883,3848.558105,3848.443848,0
6/27/2011,3848.374023,3848.374023,3806.715088,3813.425049,3813.311768,2628913000
6/28/2011,3813.51709,3838.593994,3813.51709,3830.272949,3830.15918,3364436400
6/30/2011,3830.456055,3896.163086,3830.456055,3888.569092,3888.453613,3566500000
7/1/2011,3888.201904,3956.775879,3888.201904,3927.0979,3926.981445,0
7/4/2011,3927.188965,3962.283936,3927.188965,3953.51709,3953.399902,3174252000
7/5/2011,3953.149902,3958.11792,3905.726074,3924.126953,3924.010498,3755081600
7/6/2011,3923.667969,3933.020996,3890.550049,3908.956055,3908.840088,3549703200
7/7/2011,3909.139893,3944.945068,3908.572021,3939.4729,3939.355957,3154539600
7/8/2011,3939.749023,4005.686035,3939.749023,4003.690918,4003.572021,0
7/11/2011,4002.759033,4002.759033,3971.314941,3995.586914,3995.468262,2928646400
7/12/2011,3995.219971,3995.219971,3926.826904,3938.014893,3937.897949,3305029000
7/13/2011,3938.250977,3980.861084,3938.250977,3980.844971,3980.726807,4578498000
7/14/2011,3980.75293,3997.949951,3975.866943,3997.63501,3997.516357,4298412800
7/15/2011,3997.871094,4024.0271,3989.735107,4023.201904,4023.08252,0
7/18/2011,4024.134033,4042.726074,4021.808105,4032.974121,4032.854248,3116349600
7/19/2011,4032.698975,4032.698975,4002.456055,4023.416992,4023.297607,5392267600
7/20/2011,4023.600098,4055.054932,4020.823975,4050.63208,4050.511719,6800916800
7/21/2011,4050.7229,4072.827881,4048.179932,4068.072998,4067.952148,7523420000
7/22/2011,4069.937012,4109.083984,4069.937012,4106.821777,4106.700195,0
7/25/2011,4104.462891,4104.462891,4067.236084,4087.093994,4086.972656,6087765600
7/26/2011,4086.451904,4133.688965,4082.194092,4132.776855,4132.654297,8160492800
7/27/2011,4132.674805,4177.73877,4125.957031,4174.111816,4173.987793,6733806400
7/28/2011,4172.248047,4172.248047,4122.000977,4145.827148,4145.704102,5212552000
7/29/2011,4146.758789,4160.498047,4102.823242,4130.799805,4130.677246,0
8/1/2011,4131.731934,4193.556152,4131.731934,4193.440918,4193.316406,6561835200
8/2/2011,4192.508789,4195.724121,4148.945801,4177.846191,4177.722168,5877659600
8/3/2011,4177.570801,4177.570801,4095.871094,4136.506836,4136.384277,4866428800
8/4/2011,4136.690918,4157.251953,4095.625,4122.085938,4121.963379,0
8/5/2011,4119.882813,4119.882813,3866.711914,3921.643066,3921.526611,0
8/8/2011,3920.816895,3920.816895,3714.922119,3850.266113,3850.151855,7901740800
8/9/2011,3846.228027,3873.544922,3590.941895,3735.118896,3735.008057,8649463200
8/10/2011,3736.035889,3883.547119,3736.035889,3863.575928,3863.461182,6315929600
8/11/2011,3863.39209,3871.282959,3803.251953,3869.36499,3869.25,5787379600
8/12/2011,3868.631104,3926.552002,3864.420898,3890.525879,3890.4104,0
8/15/2011,3890.802002,3960.520996,3890.802002,3960.021973,3959.904297,4371371600
8/16/2011,3960.113037,3996.371094,3937.687988,3953.2771,3953.159912,6778155200
8/18/2011,3953.827881,4020.993896,3953.827881,4020.993896,4020.874512,0
8/19/2011,4019.801025,4019.801025,3823.373047,3842.748047,3842.633789,0
8/22/2011,3843.679932,3854.190918,3761.024902,3839.615967,3839.502197,3968236000
8/23/2011,3840.061035,3881.195068,3821.383057,3880.464111,3880.348877,4108343200
8/24/2011,3881.395996,3906.491943,3840.47998,3847.02002,3846.905762,3905302000
8/25/2011,3847.386963,3886.169922,3835.021973,3844.376953,3844.262695,3307756000
8/26/2011,3842.512939,3847.253906,3800.47998,3841.730957,3841.616943,0
9/5/2011,3842.648926,3912.187012,3841.717041,3866.172119,3866.057373,31515800
9/6/2011,3865.529053,3891.028076,3829.608887,3889.970947,3889.855469,2980622400
9/7/2011,3890.520996,4002.404053,3890.520996,4001.433105,4001.314209,4395936400
9/8/2011,4001.708008,4021.756104,3978.343018,4005.389893,4005.270996,3759277600
9/9/2011,4004.458984,4028.483887,3991.575928,3998.501953,3998.383301,0
9/12/2011,3997.219971,3997.219971,3880.698975,3896.118896,3896.003418,2723431000
9/13/2011,3896.210938,3929.549072,3855.035889,3874.782959,3874.667969,3490455200
9/14/2011,3875.058105,3897.312988,3775.368896,3799.037109,3798.924316,4194083200
9/15/2011,3799.403076,3829.375977,3710.092041,3774.333984,3774.221924,3273194000
9/16/2011,3775.449951,3850.283936,3775.449951,3835.180908,3835.067139,0
9/19/2011,3834.081055,3834.081055,3739.513916,3755.052002,3754.94043,2673033600
9/20/2011,3754.830078,3754.830078,3673.216064,3752.110107,3751.998779,3517539600
9/21/2011,3751.927002,3752.299072,3687.913086,3697.493896,3697.384033,2612416400
9/22/2011,3695.937012,3695.937012,3360.193115,3369.143066,3369.043213,5290384000
9/23/2011,3367.403076,3426.827881,3258.37207,3426.345947,3426.244385,0
9/26/2011,3425.602051,3429.462891,3217.950928,3316.136963,3316.038574,4889431600
9/27/2011,3316.686035,3487.75708,3316.686035,3473.937988,3473.834961,4288684400
9/28/2011,3474.310059,3531.888916,3452.97998,3513.166016,3513.061768,4021054000
9/29/2011,3512.98291,3549.184082,3466.625977,3537.177979,3537.072998,2670209600
9/30/2011,3537.27002,3579.662109,3523.174072,3549.031982,3548.926514,0
10/3/2011,3548.115967,3548.115967,3329.870117,3348.708008,3348.608643,3560576800
10/4/2011,3347.219971,3352.39502,3256.441895,3269.450928,3269.354004,3878364800
10/5/2011,3269.542969,3315.685059,3269.542969,3293.239014,3293.141357,2921703600
10/6/2011,3293.513916,3447.073975,3293.513916,3443.105957,3443.003906,4270430400
10/7/2011,3443.471924,3526.801025,3418.135986,3425.684082,3425.58252,0
10/10/2011,3424.569092,3452.423096,3413.26709,3451.083984,3450.981445,2043831000
10/11/2011,3451.633057,3563.407959,3451.633057,3531.75293,3531.648193,5553932800
10/12/2011,3522.816895,3637.123047,3516.62207,3635.930908,3635.822754,7196055200
10/13/2011,3636.571045,3702.756104,3636.571045,3675.384033,3675.274902,7929376800
10/14/2011,3675.012939,3688.139893,3639.343018,3664.679932,3664.571045,0
10/17/2011,3665.320068,3730.302979,3665.320068,3729.014893,3728.904297,7329388800
10/18/2011,3728.009033,3728.009033,3580.769043,3622.0271,3621.919434,5137632400
10/19/2011,3622.575928,3697.385986,3622.575928,3685.305908,3685.196533,5062668400
10/20/2011,3684.8479,3684.8479,3593.656006,3622.775879,3622.668213,3064460400
10/21/2011,3622.866943,3643.845947,3594.488037,3620.664063,3620.556396,3089713600
10/24/2011,3621.12207,3716.644043,3621.12207,3706.781982,3706.672119,4833143200
10/25/2011,3706.690918,3733.927002,3699.437012,3710.478027,3710.36792,2987045000
10/26/2011,3710.386963,3740.731934,3680.1521,3738.606934,3738.49585,3038258400
10/27/2011,3739.535889,3814.581055,3739.535889,3813.003906,3812.890625,0
10/28/2011,3814.010986,3875.112061,3811.394043,3829.959961,3829.846191,0
10/31/2011,3830.875,3830.875,3758.49292,3790.846924,3790.734375,3641248000
11/1/2011,3790.11499,3790.11499,3681.341064,3685.011963,3684.902588,4012528000
11/2/2011,3684.187988,3763.39209,3624.228027,3763.033936,3762.922363,4932972800
11/3/2011,3763.308105,3763.308105,3686.004883,3705.810059,3705.700195,3570870000
11/4/2011,3706.449951,3801.063965,3706.449951,3783.62793,3783.515625,0
11/7/2011,3783.080078,3791.814941,3765.238037,3778.23999,3778.12793,2349635600
11/8/2011,3778.697021,3806.924072,3778.697021,3805.647949,3805.534912,2248504000
11/9/2011,3806.469971,3859.0979,3806.469971,3857.363037,3857.248535,3328228000
11/10/2011,3856.448975,3856.448975,3748.086914,3783.881104,3783.768799,2928803600
11/11/2011,3784.246094,3800.289063,3764.886963,3778.88501,3778.772949,0
11/14/2011,3779.341064,3833.233887,3779.341064,3833.040039,3832.92627,3433650000
11/15/2011,3833.13208,3833.13208,3799.454102,3813.842041,3813.72876,2240511600
11/16/2011,3813.933105,3817.202881,3768.525879,3814.090088,3813.976807,3382104000
11/17/2011,3813.726074,3813.726074,3781.393066,3792.25293,3792.140381,2069951600
11/18/2011,3792.163086,3792.163086,3745.143066,3754.5,3754.388428,0
11/21/2011,3754.227051,3754.227051,3668.114014,3679.829102,3679.719727,2689799000
11/22/2011,3679.739014,3736.021973,3671.398926,3735.531982,3735.421143,2571652000
11/23/2011,3734.625,3734.625,3665.503906,3687.008057,3686.898682,1804929000
11/24/2011,null,null,null,null,null,null
11/25/2011,3696.123047,3696.123047,3628.758057,3637.191895,3637.08374,2025417000
11/28/2011,3637.918945,3676.404053,3618.968994,3647.049072,3646.940918,1918029600
11/29/2011,3647.22998,3710.751953,3646.861084,3687.769043,3687.659668,2303368400
11/30/2011,3688.13208,3719.947998,3679.208008,3715.080078,3714.969727,2948565600
12/1/2011,3715.443115,3811.543945,3715.443115,3781.099121,3780.987061,3860434400
12/2/2011,3781.468018,3781.468018,3757.450928,3779.835938,3779.723877,0
12/5/2011,3780.562012,3791.541992,3762.634033,3780.792969,3780.680908,2377580400
12/6/2011,3780.058105,3780.756104,3736.408936,3752.674072,3752.5625,2197424400
12/7/2011,3753.371094,3793.495117,3753.371094,3793.235107,3793.122559,3051857000
12/8/2011,3793.324951,3793.324951,3762.269043,3781.760986,3781.648682,2994965600
12/9/2011,3781.0271,3781.0271,3728.733887,3759.608887,3759.497314,0
12/12/2011,3761.077881,3803.705078,3761.077881,3792.148926,3792.036377,3721218000
12/13/2011,3791.426025,3791.426025,3742.590088,3763.579102,3763.467529,3893858000
12/14/2011,3763.397949,3765.091064,3741.717041,3751.604004,3751.492676,4405208400
12/15/2011,3751.153076,3751.153076,3666.249023,3701.540039,3701.430176,3275098000
12/16/2011,3701.906006,3778.123047,3701.906006,3768.354004,3768.241943,0
12/19/2011,3768.263916,3773.797119,3753.275879,3770.287109,3770.175049,2834390000
12/20/2011,3770.827881,3789.875977,3745.044922,3752.337891,3752.226318,4263748400
12/21/2011,3752.790039,3808.391113,3752.790039,3794.26709,3794.154541,0
12/22/2011,3791.715088,3804.038086,3779.430908,3795.443115,3795.330566,0
12/23/2011,3795.809082,3821.988037,3777.023926,3797.150879,3797.038086,0
12/27/2011,3796.969971,3806.185059,3757.531006,3789.425049,3789.3125,1434884000
12/28/2011,3789.533936,3789.533936,3744.631104,3769.214111,3769.102051,0
12/29/2011,3769.124023,3813.091064,3736.227051,3808.771973,3808.658936,1831899000
12/30/2011,3808.951904,3825.962891,3805.079102,3821.991943,3821.878662,0
1/2/2012,null,null,null,null,null,null
1/3/2012,3808.688965,3858.187988,3808.688965,3857.88208,3857.767578,4971242400
1/4/2012,3858.062988,3921.167969,3858.062988,3907.420898,3907.304932,3907786400
1/5/2012,3907.510986,3924.050049,3893.189941,3906.263916,3906.147949,3453896400
1/6/2012,3906.444092,3906.676025,3852.75,3869.415039,3869.300049,0
1/9/2012,3868.783936,3890.197021,3848.343018,3889.072021,3888.956543,3548372000
1/10/2012,3888.711914,3941.311035,3886.870117,3938.842041,3938.725098,5019372400
1/11/2012,3938.931885,3954.855957,3902.344971,3909.639893,3909.523926,3150987600
1/12/2012,3910,3918.585938,3890.927979,3909.49707,3909.381104,4254628400
1/13/2012,3909.045898,3943.260986,3909.045898,3935.325928,3935.209229,0
1/16/2012,3935.236084,3935.236084,3894.831055,3909.693115,3909.577148,3121086000
1/17/2012,3910.059082,3955.736084,3910.059082,3954.754883,3954.637695,4810498000
1/18/2012,3954.574951,3978.455078,3947.85498,3978.12793,3978.009766,4072270000
1/19/2012,3978.489014,4027.893066,3978.489014,4001.072998,4000.954102,4353564400
1/20/2012,4001.804932,4024.947998,3967.335938,3986.514893,3986.396484,0
1/24/2012,3986.965088,4038.784912,3985.50708,3994.583008,3994.464355,2073832400
1/25/2012,3995.123047,3997.110107,3948.959961,3963.60498,3963.487305,2652907600
1/26/2012,3963.784912,3983.506104,3950.735107,3983.434082,3983.315918,0
1/27/2012,3983.523926,3992.898926,3969.456055,3986.409912,3986.291504,0
1/30/2012,3986.139893,3986.139893,3896.399902,3915.159912,3915.043701,2856631000
1/31/2012,3914.620117,3941.693115,3902.155029,3941.693115,3941.576172,3419021600
2/1/2012,3941.782959,3965.322998,3936.809082,3964.976074,3964.858398,3620119600
2/2/2012,3965.426025,4020.408936,3965.426025,4016.9021,4016.782715,4687655600
2/3/2012,4016.633057,4025.938965,4001.210938,4015.948975,4015.82959,0
2/6/2012,4015.769043,4040.082031,3957.548096,3974.788086,3974.669922,3665082400
2/7/2012,3975.147949,3986.370117,3929.636963,3955.451904,3955.334473,3803570400
2/8/2012,3955.63208,3988.846924,3950.445068,3988.698975,3988.580566,3484163600
2/9/2012,3988.590088,3988.590088,3953.816895,3978.988037,3978.869873,3127135000
2/10/2012,3978.62793,3978.993896,3895.612061,3912.393066,3912.2771,0
2/13/2012,3912.48291,3962.616943,3906.909912,3961.9021,3961.784424,2601058400
2/14/2012,3962.801025,3964.408936,3939.934082,3952.816895,3952.699707,2728552000
2/15/2012,3952.2771,3963.530029,3942.239014,3953.044922,3952.927734,2847285600
2/16/2012,3952.506104,3952.506104,3913.895996,3927.60791,3927.491455,3565583600
2/17/2012,3928.238037,3976.582031,3928.238037,3976.541992,3976.423828,0
2/20/2012,null,null,null,null,null,null
2/21/2012,3980.163086,4008.227051,3980.163086,4002.950928,4002.832031,3095866000
2/22/2012,4002.681885,4002.681885,3979.094971,3995.023926,3994.905273,4005000400
2/23/2012,3994.658936,3994.658936,3953.426025,3958.809082,3958.691406,3038917600
2/24/2012,3958.540039,3959.101074,3850.12793,3894.562012,3894.446533,0
2/27/2012,3894.197021,3894.75708,3838.539063,3861.016113,3860.901611,2097850000
2/28/2012,3861.196045,3907.14209,3858.083984,3903.556885,3903.440918,2785778000
2/29/2012,3903.826904,3986.111084,3903.826904,3985.209961,3985.091797,3339417000
3/1/2012,3985.030029,3985.030029,3950.758057,3962.285889,3962.168213,2334101000
3/2/2012,3962.916016,4005.155029,3961.437988,4004.86792,4004.749023,0
3/5/2012,4004.759033,4004.759033,3966.717041,3984.896973,3984.778809,1797793600
3/6/2012,3984.356934,3984.356934,3938.73999,3967.075928,3966.958252,1985147000
3/7/2012,3965.980957,3965.980957,3929.194092,3942.51709,3942.399902,0
3/8/2012,3943.056885,3970.228027,3942.947998,3967.668945,3967.55127,0
3/9/2012,3968.299072,3995.191895,3968.299072,3991.543945,3991.425537,0
3/12/2012,3984.175049,4007.952881,3969,3987.345947,3987.227539,0
3/13/2012,3987.975098,4008.680908,3987.975098,4008.64209,4008.523193,2181590400
3/14/2012,4009.091064,4058.802979,4009.091064,4054.325928,4054.205566,2941734000
3/15/2012,4054.685059,4065.704102,4032.220947,4039.97998,4039.860107,0
3/16/2012,4040.519043,4060.077881,4017.863037,4028.537109,4028.417725,0
3/19/2012,4028.9021,4043.194092,4012.541992,4024.73291,4024.613525,2399204000
3/20/2012,4025.181885,4035.314941,4003.516113,4022.167969,4022.048584,2442628000
3/21/2012,4022.258057,4036.683105,4014.825928,4036.233887,4036.114014,2756808000
3/22/2012,4036.414063,4044.153076,4024.035889,4041.559082,4041.439209,2319578400
3/26/2012,4041.739014,4061.144043,4011.933105,4031.705078,4031.585205,2366334400
